Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R011725,2026-08-07 06:35,NORMAL_OPERATION,WHL-308,Wheel Loader,Large Wheel Loader,7469.4,5.64,75.9,58.1,0.72,15.54,77.8,47.9,OP1074,Experienced,7.4,Morning,78.6,38.9,89.2,1,85.0,4.04,55.0,242,80.0,Standard,Stationary,2,1,18,75.8,1,Fastened,14.09,No_Object,0,1.3,Clear,0,0,Light_Rain,53.9,27.2,7.9,Wet,Flat,Zone D,Daylight,TSK-011725,Loading,3,977.9,977.9,174.7,0.052,155.7,268.9,70.0,6.0,LOW,0,0.1727,Normal,250.4,No_Incident,13.97
R012308,2026-08-07 06:37,STEEP_TERRAIN,EXC-221,Excavator,Large Excavator (30t class),13914.1,8.64,84.2,67.0,1.83,20.31,70.1,75.4,OP1102,Intermediate,2.8,Morning,55.9,19.6,57.4,0,32.5,2.73,82.7,161,36.5,Eco,Reverse,8,1,46,67.0,3,Fastened,20.0,No_Object,0,21.0,Clear,0,0,Light_Rain,69.0,29.9,9.6,Wet,Gentle_Slope,Zone A,Daylight,TSK-012308,Trenching,4,439.1,439.1,147.7,0.909,114.2,233.5,78.6,64.0,HIGH,0,0.0816,Normal,22.8,No_Incident,5.59
R036585,2026-08-07 06:37,UNSAFE_OPERATION,WHL-305,Wheel Loader,Medium Wheel Loader,2160.8,1.34,80.6,61.2,9.32,15.68,84.7,68.7,OP1118,Novice,1.4,Morning,62.5,15.3,69.7,0,38.0,2.79,61.4,149,17.1,Power,Reverse,6,8,37,66.5,6,Unfastened,3.05,Structure,0,5.4,Warning,0,0,Clear,92.7,30.3,20.5,Dry,Flat,Zone D,Daylight,TSK-036585,Material_Transfer,2,413.7,413.7,117.4,0.052,107.1,128.1,33.1,44.1,MEDIUM,1,0.8233,Unusual_Speed,121.6,No_Incident,12.5
R014771,2026-08-07 06:38,PROXIMITY_HAZARD,EXC-201,Excavator,Large Excavator (30t class),9181.8,5.94,79.5,57.5,2.8,18.46,76.5,62.5,OP1065,Experienced,5.1,Morning,65.3,25.7,67.5,3,50.7,2.43,78.3,227,32.4,Standard,Reverse,3,0,27,74.7,3,Unfastened,3.45,Worker,1,1.5,Warning,0,0,Cloudy,87.0,26.6,16.6,Dry,Flat,Zone A,Daylight,TSK-014771,Excavation,4,551.1,551.1,127.9,0.556,110.2,148.0,45.8,59.5,HIGH,0,0.2764,Normal,65.8,No_Incident,12.03
R002519,2026-08-07 06:40,LOW_VISIBILITY,EXC-204,Excavator,Medium Excavator (20t class),2568.0,1.64,76.1,56.7,1.32,10.34,90.4,64.3,OP1085,Intermediate,2.0,Morning,63.6,30.1,66.2,2,34.8,1.29,68.6,285,65.9,Eco,Forward,3,2,50,70.1,5,Fastened,17.12,Worker,0,9.4,Clear,0,0,Fog,17.4,25.5,18.1,Dry,Trench_Edge,Zone C,Daylight,TSK-002519,Trenching,4,367.0,367.0,169.5,0.243,127.2,289.8,50.0,18.1,LOW,0,0.1223,Normal,224.9,No_Incident,7.33
R005377,2026-08-07 06:45,EFFICIENT_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13642.7,9.94,84.6,61.2,0.0,16.57,60.7,65.8,OP1029,Expert,13.9,Morning,71.9,20.2,83.0,1,68.1,2.37,74.5,297,19.8,Eco,Stationary,0,0,19,90.4,3,Fastened,14.19,No_Object,0,4.1,Clear,0,0,Light_Rain,62.6,28.2,9.2,Wet,Gentle_Slope,Zone E,Dawn_Dusk,TSK-005377,Excavation,3,702.7,702.7,147.4,0.251,140.5,172.0,48.1,15.6,LOW,0,0.2335,Normal,132.9,No_Incident,14.59
R031757,2026-08-07 06:46,NORMAL_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,14207.4,10.74,82.3,65.9,0.0,13.97,67.8,72.8,OP1086,Expert,12.2,Morning,87.7,22.8,90.9,5,80.7,3.86,82.5,261,58.2,Power,Stationary,5,1,20,75.5,2,Fastened,11.2,Worker,0,6.2,Clear,0,0,Light_Rain,68.5,26.9,21.6,Wet,Haul_Road,Zone B,Daylight,TSK-031757,Loading,4,1007.4,1007.4,233.0,0.191,215.5,272.4,63.3,14.9,LOW,0,0.0886,Normal,231.1,No_Incident,15.92
R039750,2026-08-07 06:51,STEEP_TERRAIN,EXC-215,Excavator,Medium Excavator (20t class),11977.8,9.04,87.7,70.6,1.93,15.32,65.2,86.6,OP1000,Intermediate,4.8,Morning,72.9,16.4,69.2,1,52.7,1.43,71.7,212,20.7,Power,Reverse,6,12,12,72.6,4,Fastened,16.83,No_Object,0,18.6,Clear,0,0,Clear,92.1,28.8,31.7,Loose,Stockpile,Zone E,Daylight,TSK-039750,Trenching,3,302.5,302.5,113.2,0.482,104.9,184.3,48.5,61.4,HIGH,0,0.4998,Normal,99.9,No_Incident,6.23
R006041,2026-08-07 06:54,POOR_WEATHER,EXC-204,Excavator,Medium Excavator (20t class),2448.0,1.64,83.8,64.9,0.32,17.65,88.6,91.0,OP1087,Intermediate,2.5,Morning,76.3,24.8,68.8,0,54.1,1.63,81.7,539,49.0,Standard,Swinging,3,2,25,70.5,4,Fastened,6.62,Material_Pile,0,16.0,Clear,0,0,Light_Rain,64.1,27.1,12.5,Wet,Embankment,Zone E,Dawn_Dusk,TSK-006041,Excavation,2,879.1,879.1,247.6,0.129,234.4,260.6,77.9,49.9,MEDIUM,0,0.0635,Normal,224.2,No_Incident,11.29
R000215,2026-08-07 06:57,NORMAL_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13617.9,9.94,84.1,63.7,0.68,18.15,60.2,69.1,OP1063,Experienced,9.3,Morning,93.8,20.7,71.7,2,80.3,3.17,95.6,209,13.0,Standard,Swinging,2,1,3,84.6,1,Fastened,4.69,Worker,0,0.0,Warning,0,0,Light_Rain,74.5,28.9,6.6,Dry,Flat,Zone B,Daylight,TSK-000215,Loading,1,660.2,660.2,120.5,0.924,125.4,93.4,28.2,19.5,LOW,0,0.1672,Normal,7.3,No_Incident,23.43
R031110,2026-08-07 07:03,EFFICIENT_OPERATION,EXC-219,Excavator,Large Excavator (30t class),3580.7,2.54,76.9,61.1,0.13,16.5,91.2,64.7,OP1046,Novice,1.9,Morning,71.3,15.7,66.9,2,46.4,2.46,79.5,141,9.0,Eco,Stationary,4,0,7,70.8,1,Fastened,10.35,Vehicle,0,9.2,Clear,0,0,Dust_Wind,38.2,28.8,76.9,Dry,Embankment,Zone E,Daylight,TSK-031110,Excavation,2,345.6,345.6,89.4,0.199,69.1,97.0,26.5,16.6,LOW,0,0.0282,Normal,77.9,No_Incident,13.03
R001290,2026-08-07 07:04,HIGH_FUEL_CONSUMPTION,WHL-302,Wheel Loader,Medium Wheel Loader,11183.1,7.34,78.1,63.6,7.05,21.04,72.7,73.0,OP1066,Experienced,8.0,Morning,78.3,10.7,67.7,3,52.3,4.08,85.5,257,14.1,Power,Forward,4,3,18,83.1,1,Fastened,6.11,Worker,0,2.3,Clear,0,0,Clear,89.2,29.1,19.9,Dry,Flat,Zone B,Daylight,TSK-001290,Loading,2,1045.8,1045.8,234.2,0.385,223.7,204.7,67.7,31.8,MEDIUM,1,0.9998,Abnormal_Fuel,129.0,No_Incident,15.45
R025742,2026-08-07 07:11,POOR_WEATHER,WHL-305,Wheel Loader,Medium Wheel Loader,2291.2,1.34,78.9,59.9,6.99,14.85,86.7,61.4,OP1118,Novice,1.4,Morning,62.5,15.3,69.1,0,38.0,3.52,78.4,144,13.4,Standard,Forward,3,2,11,73.8,0,Fastened,5.59,Worker,0,1.2,Warning,0,0,Dust_Wind,44.1,25.2,70.6,Dry,Flat,Zone B,Daylight,TSK-025742,Loading,2,503.3,503.3,140.0,0.105,107.7,107.8,26.1,34.2,MEDIUM,0,0.0742,Normal,97.4,No_Incident,19.3
R033846,2026-08-07 07:12,NORMAL_OPERATION,EXC-214,Excavator,Large Excavator (30t class),11580.8,8.54,79.8,59.6,0.52,17.05,65.3,53.1,OP1104,Intermediate,3.6,Morning,74.8,14.3,74.9,2,44.1,2.24,71.1,362,26.7,Standard,Stationary,3,3,14,70.8,4,Unfastened,3.78,Worker,0,0.4,Warning,0,0,Cloudy,83.5,27.0,14.7,Dry,Flat,Zone B,Daylight,TSK-033846,Loading,3,810.2,810.2,167.1,0.164,153.9,216.5,59.9,20.2,LOW,0,0.0718,Normal,179.3,No_Incident,13.53
R002027,2026-08-07 07:13,MULTIPLE_SIMULTANEOUS_RISKS,EXC-211,Excavator,Medium Excavator (20t class),4430.4,3.24,80.5,60.3,1.32,13.4,81.0,79.7,OP1058,Experienced,7.2,Morning,86.4,23.8,88.0,1,82.6,1.47,73.3,217,24.8,Standard,Forward,3,3,4,83.7,0,Fastened,17.94,No_Object,0,24.1,Clear,0,0,Heavy_Rain,43.9,22.8,7.3,Wet,Embankment,Zone D,Daylight,TSK-002027,Backfilling,3,318.4,318.4,89.4,0.477,72.2,133.1,28.4,60.1,HIGH,0,0.0801,Normal,68.6,No_Incident,11.19
R011322,2026-08-07 07:15,EXCESSIVE_IDLE,WHL-315,Wheel Loader,Medium Wheel Loader,10329.7,7.34,82.9,62.4,4.07,12.33,69.8,74.1,OP1054,Expert,13.9,Morning,77.6,21.2,85.7,4,64.6,3.28,71.9,281,162.2,Power,Forward,3,5,32,87.5,7,Fastened,17.6,No_Object,0,11.1,Clear,0,0,Light_Rain,72.7,27.5,17.4,Dry,Stockpile,Zone D,Daylight,TSK-011322,Stockpiling,3,920.7,920.7,301.3,0.586,207.3,421.6,80.8,18.3,LOW,1,0.9999,Excessive_Idle,182.9,No_Incident,11.39
R025587,2026-08-07 07:20,POOR_WEATHER,WHL-315,Wheel Loader,Medium Wheel Loader,10342.1,7.34,83.7,68.2,4.82,10.35,69.3,63.9,OP1047,Experienced,5.9,Morning,86.7,14.6,93.8,0,82.6,3.9,88.7,209,12.3,Eco,Reverse,0,0,3,89.7,0,Fastened,12.02,Worker,0,5.6,Clear,0,0,Dust_Wind,46.3,32.1,84.9,Dry,Stockpile,Zone D,Daylight,TSK-025587,Loading,2,811.6,811.6,166.7,0.461,173.6,140.9,23.9,35.8,MEDIUM,0,0.0291,Normal,82.6,No_Incident,33.89
R012726,2026-08-07 07:22,PROXIMITY_HAZARD,EXC-214,Excavator,Large Excavator (30t class),11618.2,8.54,82.0,63.7,2.25,20.3,58.9,70.3,OP1104,Intermediate,3.6,Morning,74.8,14.3,74.0,2,44.1,2.42,74.3,217,19.0,Standard,Reverse,3,0,17,84.3,6,Unfastened,2.96,Worker,1,8.5,Violated,0,0,Light_Rain,83.0,27.7,14.7,Dry,Embankment,Zone A,Daylight,TSK-012726,Excavation,3,524.6,524.6,118.5,0.611,104.9,158.6,52.0,91.2,CRITICAL,0,0.3075,Normal,68.5,No_Incident,10.1
R038909,2026-08-07 07:27,NORMAL_OPERATION,EXC-203,Excavator,Large Excavator (30t class),14143.5,9.04,84.4,62.4,3.27,18.09,50.5,63.2,OP1003,Novice,0.6,Morning,62.4,21.7,50.7,1,22.2,2.11,67.7,57,6.5,Standard,Reverse,2,3,2,58.8,1,Fastened,5.35,Worker,1,3.2,Warning,1,1,Clear,93.3,28.0,28.3,Dry,Flat,Zone C,Daylight,TSK-038909,Trenching,4,120.4,120.4,44.9,0.079,31.3,55.3,16.9,77.7,CRITICAL,0,0.1176,Normal,51.2,Proximity_Near_Miss,7.13
R018898,2026-08-07 07:29,NORMAL_OPERATION,EXC-201,Excavator,Large Excavator (30t class),9024.9,5.94,80.0,58.0,0.0,18.73,77.7,70.0,OP1051,Intermediate,4.1,Morning,68.4,11.0,80.7,2,62.1,2.49,76.6,144,9.6,Power,Swinging,0,0,3,80.7,2,Fastened,6.94,Material_Pile,0,3.3,Clear,0,0,Clear,94.6,29.3,32.7,Loose,Trench_Edge,Zone C,Daylight,TSK-018898,Backfilling,4,357.0,357.0,68.0,0.42,60.7,102.3,32.9,6.4,LOW,0,0.0803,Normal,59.4,No_Incident,10.86
R003470,2026-08-07 07:32,NORMAL_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),12023.3,9.04,82.6,63.4,0.39,11.61,67.3,63.7,OP1000,Intermediate,4.8,Morning,72.9,16.4,71.3,1,52.7,1.49,73.6,445,24.2,Standard,Stationary,5,0,8,79.2,5,Fastened,6.48,Material_Pile,0,3.0,Clear,0,0,Clear,89.6,31.6,27.5,Dry,Gentle_Slope,Zone E,Daylight,TSK-003470,Backfilling,3,661.5,661.5,176.5,0.508,149.9,180.7,35.0,7.1,LOW,0,0.1586,Normal,96.6,No_Incident,18.92
R012341,2026-08-07 07:32,NORMAL_OPERATION,EXC-211,Excavator,Medium Excavator (20t class),4479.5,3.24,81.6,59.4,0.01,13.7,79.6,71.1,OP1051,Intermediate,4.1,Morning,68.4,11.0,78.1,2,62.1,1.64,83.0,237,13.0,Standard,Swinging,1,0,9,78.4,3,Fastened,16.75,No_Object,0,0.0,Clear,0,0,Cloudy,84.1,29.6,28.2,Dry,Flat,Zone A,Daylight,TSK-012341,Trenching,3,387.7,387.7,164.1,0.257,134.4,124.0,29.0,5.1,LOW,0,0.0491,Normal,91.3,No_Incident,13.36
R006081,2026-08-07 07:33,EFFICIENT_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,14024.4,10.74,81.5,63.5,6.67,9.88,65.7,54.9,OP1064,Experienced,8.2,Morning,73.8,22.8,68.5,5,51.5,3.78,91.3,199,26.1,Eco,Forward,1,0,20,80.1,0,Fastened,19.23,No_Object,0,1.7,Clear,0,0,Light_Rain,74.2,29.5,20.0,Wet,Flat,Zone B,Daylight,TSK-006081,Loading,3,750.5,750.5,189.4,0.911,160.6,208.6,34.8,21.6,LOW,0,0.0151,Normal,16.3,No_Incident,21.58
R028809,2026-08-07 07:38,POOR_WEATHER,EXC-218,Excavator,Medium Excavator (20t class),9115.6,7.44,80.8,63.7,0.26,11.54,66.5,61.3,OP1096,Intermediate,2.5,Morning,76.6,12.8,63.9,3,49.0,1.52,76.0,386,27.4,Eco,Swinging,4,6,25,74.0,3,Fastened,16.6,No_Object,0,3.0,Clear,0,0,Heavy_Rain,38.9,24.0,25.8,Muddy,Gentle_Slope,Zone A,Daylight,TSK-028809,Excavation,3,585.6,585.6,145.5,0.696,156.2,278.2,54.1,23.9,LOW,0,0.0285,Normal,94.5,No_Incident,10.82
R014875,2026-08-07 07:40,EFFICIENT_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,5032.3,3.44,75.6,54.8,6.55,11.93,78.6,54.6,OP1005,Intermediate,2.4,Morning,65.2,24.2,63.2,1,29.4,4.85,69.2,66,17.4,Eco,Reverse,1,3,21,83.2,1,Fastened,11.02,Material_Pile,0,3.5,Clear,0,0,Fog,50.9,23.4,19.9,Dry,Flat,Zone D,Daylight,TSK-014875,Stockpiling,3,317.2,317.2,69.9,0.056,53.2,114.1,22.8,24.3,LOW,0,0.0271,Normal,105.4,No_Incident,13.91
R002448,2026-08-07 07:48,STEEP_TERRAIN,EXC-204,Excavator,Medium Excavator (20t class),2658.4,1.64,80.0,65.3,0.0,20.22,89.5,97.1,OP1087,Intermediate,2.5,Morning,76.3,24.8,72.3,0,54.1,1.75,84.1,603,121.7,Power,Swinging,4,5,33,72.2,5,Fastened,9.83,Material_Pile,0,27.3,Clear,0,1,Heavy_Rain,45.0,24.6,6.2,Wet,Embankment,Zone E,Daylight,TSK-002448,Loading,3,1057.5,1057.5,330.2,0.573,267.9,462.8,152.7,84.4,CRITICAL,0,0.2715,Normal,176.0,Stability_Loss,6.93
R006878,2026-08-07 07:49,LOW_VISIBILITY,EXC-208,Excavator,Large Excavator (30t class),6245.6,4.24,81.3,60.0,1.82,20.48,78.0,63.8,OP1076,Experienced,6.5,Morning,75.4,15.7,89.6,2,52.3,2.41,80.4,257,19.7,Standard,Forward,0,2,15,88.2,3,Fastened,20.0,No_Object,0,6.1,Clear,0,0,Dust_Wind,38.7,27.5,73.2,Dry,Gentle_Slope,Zone E,Daylight,TSK-006878,Backfilling,3,618.1,618.1,123.8,0.914,105.1,129.1,42.5,22.0,LOW,0,0.0702,Normal,11.6,No_Incident,14.54
R011249,2026-08-07 07:52,LOW_VISIBILITY,EXC-223,Excavator,Large Excavator (30t class),9716.9,7.44,80.0,58.2,0.46,14.72,73.9,53.9,OP1051,Intermediate,4.1,Morning,68.4,11.0,81.3,2,62.1,2.46,76.2,259,37.7,Eco,Stationary,3,2,7,73.8,4,Fastened,8.07,Material_Pile,0,0.0,Clear,0,0,Fog,18.8,26.8,24.2,Dry,Flat,Zone C,Dawn_Dusk,TSK-011249,Excavation,4,636.0,636.0,129.7,0.307,127.2,222.1,52.1,18.9,LOW,1,0.8528,Excessive_Idle,159.5,No_Incident,12.21
R007624,2026-08-07 07:53,STEEP_TERRAIN,WHL-314,Wheel Loader,Medium Wheel Loader,13172.8,8.54,86.2,62.4,4.36,12.48,67.8,74.4,OP1075,Experienced,6.0,Morning,76.2,20.8,72.1,3,61.1,3.08,67.3,99,23.2,Eco,Forward,2,2,14,85.7,5,Fastened,4.78,Worker,1,23.6,Warning,1,1,Fog,38.3,27.8,35.1,Loose,Stockpile,Zone E,Daylight,TSK-007624,Loading,2,302.0,302.0,83.2,0.85,64.6,136.9,28.1,95.5,CRITICAL,0,0.1781,Normal,18.7,Stability_Loss,10.73
R032790,2026-08-07 07:58,UNSAFE_OPERATION,EXC-223,Excavator,Large Excavator (30t class),9796.3,7.44,80.4,61.5,2.74,19.75,78.4,75.2,OP1109,Experienced,8.0,Morning,77.0,18.5,86.6,1,63.0,2.48,75.9,147,14.5,Standard,Reverse,2,4,19,64.6,2,Fastened,5.05,Worker,0,12.9,Warning,0,0,Fog,27.8,26.6,21.1,Dry,Embankment,Zone A,Dawn_Dusk,TSK-032790,Excavation,3,362.8,362.8,81.7,0.935,72.6,110.1,34.8,52.4,MEDIUM,1,0.9586,Unusual_Speed,6.4,No_Incident,10.44
R004553,2026-08-07 08:07,NORMAL_OPERATION,EXC-214,Excavator,Large Excavator (30t class),11696.8,8.54,79.8,59.5,0.4,18.93,62.6,60.8,OP1029,Expert,13.9,Morning,71.9,20.2,82.8,1,68.1,2.4,74.2,201,25.9,Standard,Swinging,1,1,13,81.9,0,Fastened,12.74,Worker,0,6.8,Clear,0,0,Heavy_Rain,47.3,26.6,19.0,Muddy,Haul_Road,Zone B,Daylight,TSK-004553,Loading,3,481.2,481.2,102.7,0.59,91.4,140.9,44.3,30.7,MEDIUM,0,0.2298,Normal,55.7,No_Incident,10.86
R023069,2026-08-07 08:11,NORMAL_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,5158.3,3.44,81.9,58.8,3.0,18.49,81.9,66.5,OP1108,Novice,0.4,Morning,57.4,20.3,62.2,2,14.2,5.0,73.7,148,47.9,Standard,Reverse,5,0,27,61.4,3,Fastened,6.07,Vehicle,0,14.0,Clear,0,0,Fog,31.1,28.8,34.4,Loose,Stockpile,Zone D,Daylight,TSK-023069,Stockpiling,3,734.6,734.6,161.2,0.544,123.1,265.6,80.5,53.8,MEDIUM,0,0.0837,Normal,109.4,No_Incident,9.12
R005613,2026-08-07 08:16,STEEP_TERRAIN,EXC-210,Excavator,Medium Excavator (20t class),4089.3,2.54,87.0,63.4,0.59,15.93,78.3,84.0,OP1115,Intermediate,3.0,Morning,71.6,16.6,56.2,1,45.2,1.44,70.0,343,33.5,Standard,Stationary,3,4,52,63.5,6,Fastened,12.52,Vehicle,0,19.8,Clear,0,0,Heavy_Rain,45.8,28.0,2.6,Muddy,Gentle_Slope,Zone E,Daylight,TSK-005613,Loading,3,495.0,495.0,161.9,0.311,125.4,274.0,72.1,40.5,MEDIUM,0,0.0859,Normal,173.9,No_Incident,6.87
R010916,2026-08-07 08:18,EFFICIENT_OPERATION,WHL-302,Wheel Loader,Medium Wheel Loader,11153.7,7.34,83.1,60.8,4.71,11.55,67.3,68.5,OP1066,Experienced,8.0,Morning,78.3,10.7,68.0,3,52.3,3.83,84.0,195,12.8,Eco,Reverse,1,3,16,76.3,6,Fastened,14.09,Worker,1,8.6,Clear,0,0,Light_Rain,66.0,29.5,21.7,Wet,Stockpile,Zone D,Daylight,TSK-010916,Material_Transfer,2,746.5,746.5,198.6,0.844,193.3,216.8,42.6,69.7,HIGH,0,0.1158,Normal,30.7,No_Incident,17.51
R033872,2026-08-07 08:25,POOR_WEATHER,WHL-311,Wheel Loader,Medium Wheel Loader,2756.5,1.64,80.8,58.4,4.84,11.75,81.3,64.3,OP1117,Experienced,8.3,Morning,83.0,17.5,74.3,0,66.9,3.67,79.9,238,36.4,Standard,Reverse,2,1,13,86.1,4,Fastened,14.69,Structure,0,7.1,Clear,0,0,Dust_Wind,42.2,31.7,86.8,Loose,Stockpile,Zone D,Daylight,TSK-033872,Stockpiling,2,873.7,873.7,169.1,0.742,196.7,199.2,41.2,15.2,LOW,0,0.1692,Normal,56.4,No_Incident,21.21
R022184,2026-08-07 08:26,EXCESSIVE_IDLE,EXC-213,Excavator,Large Excavator (30t class),13773.4,9.94,86.9,64.4,1.58,17.74,58.9,65.4,OP1029,Expert,13.9,Morning,71.9,20.2,79.8,1,68.1,2.19,73.8,152,36.0,Standard,Reverse,1,1,7,83.9,4,Fastened,5.91,Worker,0,3.0,Warning,0,0,Light_Rain,63.1,31.1,17.2,Wet,Flat,Zone A,Dawn_Dusk,TSK-022184,Trenching,3,332.6,332.6,93.1,0.461,86.5,133.7,39.5,16.9,LOW,1,0.9464,Excessive_Idle,77.3,No_Incident,8.42
R023075,2026-08-07 08:26,HIGH_LOAD_OPERATION,EXC-224,Excavator,Large Excavator (30t class),15885.9,9.74,86.7,70.9,2.64,26.12,54.0,84.0,OP1026,Novice,1.9,Morning,68.4,13.6,67.2,2,39.0,3.07,93.6,196,17.4,Power,Reverse,2,4,11,73.1,2,Fastened,8.38,Vehicle,0,9.0,Clear,0,0,Light_Rain,81.1,28.7,10.0,Dry,Embankment,Zone E,Daylight,TSK-023075,Excavation,4,600.8,600.8,156.7,0.273,120.2,144.3,62.7,31.9,MEDIUM,0,0.0791,Normal,106.1,No_Incident,9.59
R033651,2026-08-07 08:29,NORMAL_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,14238.5,10.74,80.7,58.8,4.38,11.18,66.4,51.5,OP1071,Intermediate,2.1,Morning,71.5,11.3,64.0,0,31.3,3.58,77.6,155,11.8,Eco,Forward,13,10,22,63.9,2,Fastened,11.58,Vehicle,0,0.7,Clear,0,0,Heavy_Rain,49.0,28.6,0.0,Muddy,Flat,Zone B,Daylight,TSK-033651,Loading,2,554.4,554.4,132.6,0.103,118.6,199.8,37.4,49.8,MEDIUM,1,0.5225,Repeated_Harsh_Events,181.0,No_Incident,14.82
R019481,2026-08-07 08:35,STEEP_TERRAIN,WHL-308,Wheel Loader,Large Wheel Loader,7322.2,5.64,81.9,65.0,0.32,20.89,79.8,67.9,OP1080,Experienced,8.4,Morning,85.5,14.1,64.3,3,67.7,4.2,59.3,121,12.5,Standard,Stationary,2,0,8,79.1,0,Unfastened,12.98,No_Object,0,19.8,Clear,0,0,Cloudy,91.5,30.7,17.7,Dry,Gentle_Slope,Zone E,Daylight,TSK-019481,Loading,2,507.3,507.3,86.8,0.456,80.8,100.3,33.3,21.8,LOW,0,0.0391,Normal,54.1,No_Incident,15.22
R031112,2026-08-07 08:45,PROXIMITY_HAZARD,EXC-221,Excavator,Large Excavator (30t class),13960.8,8.64,83.6,62.9,2.26,19.46,66.9,68.2,OP1036,Experienced,5.4,Morning,72.4,18.2,81.8,3,69.4,2.42,81.9,267,25.9,Standard,Reverse,5,8,7,77.7,7,Fastened,3.0,Worker,1,0.8,Warning,0,0,Clear,88.0,27.4,13.7,Dry,Flat,Zone C,Daylight,TSK-031112,Excavation,5,644.4,644.4,129.0,0.779,128.9,180.4,59.2,66.3,HIGH,0,0.4209,Normal,40.2,No_Incident,10.89
R033373,2026-08-07 08:51,NORMAL_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13835.8,9.94,87.7,67.1,0.65,24.55,59.4,87.9,OP1063,Experienced,9.3,Morning,93.8,20.7,72.0,2,80.3,2.48,79.0,210,21.2,Standard,Swinging,1,2,11,93.7,1,Fastened,15.09,No_Object,0,17.6,Clear,0,0,Cloudy,85.6,26.6,28.7,Loose,Embankment,Zone E,Daylight,TSK-033373,Excavation,3,518.6,518.6,104.6,0.374,103.7,133.1,51.8,34.6,MEDIUM,0,0.0551,Normal,84.0,No_Incident,10.0
R030667,2026-08-07 08:53,HIGH_LOAD_OPERATION,EXC-203,Excavator,Large Excavator (30t class),14230.1,9.04,86.6,70.4,0.62,23.35,52.0,92.0,OP1058,Experienced,7.2,Morning,86.4,23.8,93.6,1,82.6,3.75,111.4,136,21.3,Power,Swinging,1,2,2,87.4,1,Fastened,12.41,Worker,0,4.8,Clear,0,0,Light_Rain,65.5,23.4,10.1,Wet,Gentle_Slope,Zone C,Daylight,TSK-030667,Trenching,3,509.4,509.4,144.7,0.371,132.4,122.9,48.3,44.5,MEDIUM,0,0.058,Normal,75.4,No_Incident,10.56
R002380,2026-08-07 08:54,EFFICIENT_OPERATION,EXC-208,Excavator,Large Excavator (30t class),6205.5,4.24,77.4,52.2,0.22,16.41,73.1,53.6,OP1070,Experienced,7.5,Morning,84.4,15.0,80.4,2,60.9,2.24,69.0,181,8.9,Eco,Swinging,1,1,18,77.8,1,Fastened,11.18,Material_Pile,0,0.0,Clear,0,0,Light_Rain,68.7,22.7,0.8,Wet,Flat,Zone B,Daylight,TSK-002380,Loading,3,403.8,403.8,79.8,0.494,76.7,99.3,26.2,9.4,LOW,0,0.0189,Normal,49.8,No_Incident,15.44
R027665,2026-08-07 08:54,NORMAL_OPERATION,EXC-214,Excavator,Large Excavator (30t class),11673.2,8.54,82.8,65.5,2.52,24.59,63.5,75.7,OP1104,Intermediate,3.6,Morning,74.8,14.3,75.5,2,44.1,2.86,88.1,109,9.2,Power,Reverse,1,0,7,76.0,2,Fastened,7.16,Worker,0,2.7,Clear,0,0,Cloudy,91.7,25.7,36.2,Loose,Trench_Edge,Zone C,Daylight,TSK-027665,Trenching,3,310.6,310.6,109.3,0.12,80.7,85.8,35.5,15.3,LOW,0,0.1135,Normal,72.8,No_Incident,8.75
